,Hold .,Hold t,Hold i,Hold e,Hold Shift,Hold 5,Hold Shift,Hold Caps,Hold r,Hold o,Hold a,Hold n,Hold l,Hold Enter,DD ..t,DD t.i,DD i.e,DD e.Shift,DD Shift.5,DD 5.Shift,DD Shift.Caps,DD Caps.r,DD r.o,DD o.a,DD a.n,DD n.l,DD l.Enter,UD ..t,UD t.i,UD i.e,UD e.Shift,UD Shift.5,UD 5.Shift,UD Shift.Caps,UD Caps.r,UD r.o,UD o.a,UD a.n,UD n.l,UD l.Enter,Pressure .,Pressure t,Pressure i,Pressure e,Pressure Shift,Pressure 5,Pressure Shift,Pressure Caps,Pressure r,Pressure o,Pressure a,Pressure n,Pressure l,Pressure Enter,Size .,Size t,Size i,Size e,Size Shift,Size 5,Size Shift,Size Caps,Size r,Size o,Size a,Size n,Size l,Size Enter,AvH,AvP,AvA
1873,91.0,72.0,65.0,64.0,90.0,76.0,35.0,19.0,55.0,63.0,63.0,107.0,67.0,70.0,1046.0,448.0,801.0,1167.0,574.0,592.0,2633.0,469.0,983.0,710.0,683.0,288.0,620.0,955.0,376.0,736.0,1103.0,484.0,516.0,2598.0,450.0,928.0,647.0,620.0,181.0,553.0,0.0624000020325183,0.072000004351139,0.0768000036478042,0.110400006175041,0.0864000022411346,0.0768000036478042,0.096000000834465,0.0432000011205673,0.052800003439188,0.0864000022411346,0.0816000029444694,0.096000000834465,0.0816000029444694,0.105600006878376,0.193548381328582,0.193548381328582,0.193548381328582,0.290322571992874,0.25806450843811,0.25806450843811,0.290322571992874,0.129032254219055,0.129032254219055,0.25806450843811,0.290322571992874,0.225806444883346,0.290322571992874,0.322580635547637,66.92857142857143,0.08057143166661258,0.2373271818671904
880,79.0,100.0,73.0,85.0,89.0,70.0,79.0,61.0,76.0,72.0,91.0,73.0,98.0,63.0,593.0,422.0,520.0,401.0,1099.0,396.0,441.0,414.0,463.0,451.0,569.0,326.0,548.0,514.0,322.0,447.0,316.0,1010.0,326.0,362.0,353.0,387.0,379.0,478.0,253.0,450.0,0.0912000015377998,0.096000000834465,0.120000004768371,0.10080000758171,0.115200005471706,0.105600006878376,0.144000008702278,0.0912000015377998,0.096000000834465,0.10080000758171,0.124800004065036,0.10080000758171,0.0768000036478042,0.096000000834465,0.290322571992874,0.225806444883346,0.451612889766693,0.290322571992874,0.290322571992874,0.290322571992874,0.419354826211929,0.290322571992874,0.290322571992874,0.290322571992874,0.38709676265716497,0.290322571992874,0.225806444883346,0.290322571992874,79.21428571428571,0.10422857584697828,0.3087557511670247
2711,91.0,82.0,109.0,64.0,71.0,63.0,113.0,95.0,72.0,65.0,66.0,100.0,65.0,70.0,475.0,280.0,389.0,451.0,479.0,343.0,387.0,426.0,506.0,400.0,507.0,257.0,418.0,384.0,198.0,280.0,387.0,408.0,280.0,274.0,331.0,434.0,335.0,441.0,157.0,353.0,0.120000004768371,0.307200014591217,0.244800016283988,0.096000000834465,0.0816000029444694,0.0768000036478042,0.105600006878376,0.10080000758171,0.288000017404556,0.0816000029444694,0.072000004351139,0.096000000834465,0.235200017690658,0.321600019931793,0.322580635547637,0.225806444883346,0.290322571992874,0.25806450843811,0.25806450843811,0.290322571992874,0.25806450843811,0.25806450843811,0.193548381328582,0.25806450843811,0.225806444883346,0.225806444883346,0.225806444883346,0.25806450843811,80.42857142857143,0.15908572290624864,0.2534562136445722
291,92.0,83.0,86.0,92.0,124.0,73.0,67.0,80.0,94.0,70.0,98.0,96.0,89.0,89.0,795.0,1261.0,448.0,987.0,845.0,430.0,855.0,769.0,680.0,447.0,546.0,275.0,468.0,703.0,1178.0,362.0,895.0,721.0,357.0,788.0,689.0,586.0,377.0,448.0,179.0,379.0,0.0864000022411346,0.244800016283988,0.10080000758171,0.278400003910064,0.27360001206398,0.0624000020325183,0.072000004351139,0.0768000036478042,0.0816000029444694,0.10080000758171,0.0768000036478042,0.0864000022411346,0.0768000036478042,0.096000000834465,0.290322571992874,0.25806450843811,0.322580635547637,0.354838699102401,0.290322571992874,0.193548381328582,0.161290317773818,0.225806444883346,0.290322571992874,0.290322571992874,0.290322571992874,0.193548381328582,0.25806450843811,0.290322571992874,88.07142857142857,0.12240000521498041,0.2649769506284165
901,81.0,80.0,72.0,66.0,69.0,72.0,96.0,54.0,88.0,73.0,89.0,98.0,85.0,50.0,462.0,426.0,568.0,459.0,502.0,417.0,435.0,482.0,415.0,562.0,735.0,438.0,673.0,381.0,346.0,496.0,393.0,433.0,345.0,339.0,428.0,327.0,489.0,646.0,340.0,588.0,0.168000012636184,0.0816000029444694,0.0816000029444694,0.0480000004172325,0.0768000036478042,0.072000004351139,0.072000004351139,0.072000004351139,0.0768000036478042,0.225600004196167,0.0768000036478042,0.0816000029444694,0.0768000036478042,0.072000004351139,0.225806444883346,0.290322571992874,0.193548381328582,0.193548381328582,0.225806444883346,0.193548381328582,0.225806444883346,0.25806450843811,0.225806444883346,0.322580635547637,0.225806444883346,0.193548381328582,0.25806450843811,0.225806444883346,76.64285714285714,0.09154286129134034,0.23271888707365251
625,118.0,98.0,110.0,81.0,85.0,88.0,43.0,54.0,87.0,108.0,97.0,92.0,85.0,88.0,1276.0,976.0,1334.0,1415.0,619.0,544.0,486.0,936.0,863.0,581.0,752.0,329.0,704.0,1158.0,878.0,1224.0,1334.0,534.0,456.0,443.0,882.0,776.0,473.0,655.0,237.0,619.0,0.408000022172927,0.460800021886825,0.163200005888938,0.571200013160705,0.163200005888938,0.124800004065036,0.153600007295608,0.105600006878376,0.129600003361701,0.148800000548362,0.302400022745132,0.153600007295608,0.163200005888938,0.19200000166893,0.290322571992874,0.290322571992874,0.290322571992874,0.354838699102401,0.322580635547637,0.25806450843811,0.322580635547637,0.225806444883346,0.290322571992874,0.322580635547637,0.483870953321456,0.290322571992874,0.322580635547637,0.38709676265716497,88.14285714285714,0.23142858062471602,0.31797234075409975
94,78.0,83.0,111.0,64.0,88.0,92.0,100.0,69.0,80.0,46.0,104.0,99.0,55.0,80.0,467.0,214.0,202.0,254.0,473.0,176.0,657.0,525.0,409.0,285.0,112.0,223.0,393.0,389.0,131.0,91.0,190.0,385.0,84.0,557.0,456.0,329.0,239.0,8.0,124.0,338.0,0.0816000029444694,0.10080000758171,0.403200030326843,0.201600015163421,0.129600003361701,0.105600006878376,0.27360001206398,0.105600006878376,0.072000004351139,0.10080000758171,0.0576000027358531,0.297600001096725,0.263999998569488,0.263999998569488,0.25806450843811,0.25806450843811,0.354838699102401,0.354838699102401,0.354838699102401,0.322580635547637,0.51612901687622,0.225806444883346,0.25806450843811,0.354838699102401,0.290322571992874,0.290322571992874,0.290322571992874,0.322580635547637,82.07142857142857,0.17554286415023426,0.31797234075409975
2417,80.0,72.0,73.0,83.0,81.0,67.0,78.0,80.0,78.0,73.0,89.0,85.0,99.0,78.0,656.0,384.0,276.0,1779.0,511.0,401.0,469.0,556.0,581.0,232.0,298.0,199.0,518.0,576.0,312.0,203.0,1696.0,430.0,334.0,391.0,476.0,503.0,159.0,209.0,114.0,419.0,0.172800004482269,0.225600004196167,0.302400022745132,0.216000005602836,0.211200013756752,0.134400010108947,0.302400022745132,0.120000004768371,0.124800004065036,0.302400022745132,0.19200000166893,0.110400006175041,0.604800045490264,0.302400022745132,0.322580635547637,0.38709676265716497,0.645161271095275,0.354838699102401,0.322580635547637,0.322580635547637,0.677419304847717,0.225806444883346,0.354838699102401,0.483870953321456,0.322580635547637,0.25806450843811,0.483870953321456,0.51612901687622,79.71428571428571,0.2372571565210815,0.4055299397025783
1353,63.0,64.0,98.0,107.0,105.0,81.0,96.0,104.0,94.0,95.0,132.0,77.0,65.0,45.0,320.0,264.0,512.0,579.0,480.0,211.0,462.0,483.0,561.0,595.0,227.0,204.0,418.0,257.0,200.0,414.0,472.0,375.0,130.0,366.0,379.0,467.0,500.0,95.0,127.0,353.0,0.297600001096725,0.129600003361701,0.182400003075599,0.489600032567977,0.753600060939788,0.096000000834465,0.124800004065036,0.0768000036478042,0.451200008392334,0.148800000548362,0.417600005865097,0.124800004065036,0.134400010108947,0.153600007295608,0.225806444883346,0.290322571992874,0.25806450843811,0.419354826211929,0.419354826211929,0.290322571992874,0.290322571992874,0.25806450843811,0.25806450843811,0.290322571992874,0.354838699102401,0.38709676265716497,0.290322571992874,0.322580635547637,87.57142857142857,0.2557714389903199,0.31105989856379335
1543,130.0,117.0,147.0,135.0,93.0,132.0,110.0,95.0,133.0,125.0,124.0,98.0,109.0,100.0,2749.0,813.0,865.0,980.0,695.0,763.0,577.0,661.0,832.0,790.0,955.0,521.0,721.0,2619.0,696.0,718.0,845.0,602.0,631.0,467.0,566.0,699.0,665.0,831.0,423.0,612.0,0.0864000022411346,0.0480000004172325,0.0480000004172325,0.0288000013679265,0.172800004482269,0.052800003439188,0.144000008702278,0.158400014042854,0.052800003439188,0.0384000018239021,0.182400003075599,0.182400003075599,0.153600007295608,0.0672000050544738,0.129032254219055,0.225806444883346,0.193548381328582,0.129032254219055,0.129032254219055,0.161290317773818,0.129032254219055,0.161290317773818,0.193548381328582,0.129032254219055,0.25806450843811,0.161290317773818,0.129032254219055,0.193548381328582,117.71428571428571,0.10114286134817752,0.16589861256735614
2372,107.0,86.0,83.0,71.0,96.0,103.0,87.0,87.0,104.0,108.0,91.0,85.0,101.0,70.0,656.0,266.0,498.0,552.0,537.0,347.0,1052.0,426.0,725.0,525.0,569.0,380.0,488.0,549.0,180.0,415.0,481.0,441.0,244.0,965.0,339.0,621.0,417.0,478.0,295.0,387.0,0.278400003910064,0.201600015163421,0.662400007247924,0.148800000548362,0.244800016283988,0.225600004196167,0.93120002746582,0.244800016283988,0.196800008416175,0.302400022745132,0.916800022125244,0.278400003910064,0.345600008964538,0.715200006961822,0.193548381328582,0.38709676265716497,0.548387050628662,0.354838699102401,0.38709676265716497,0.38709676265716497,0.612903237342834,0.451612889766693,0.354838699102401,0.483870953321456,0.483870953321456,0.38709676265716497,0.25806450843811,0.483870953321456,91.35714285714286,0.4066285831587649,0.4124423840216222
2147,100.0,101.0,128.0,103.0,97.0,56.0,87.0,113.0,120.0,121.0,154.0,110.0,91.0,80.0,474.0,323.0,350.0,1395.0,866.0,3317.0,1086.0,604.0,270.0,282.0,227.0,293.0,569.0,374.0,222.0,222.0,1292.0,769.0,3261.0,999.0,491.0,150.0,161.0,73.0,183.0,478.0,0.115200005471706,0.537600040435791,0.585600018501281,0.912000060081481,0.676800012588501,0.144000008702278,0.302400022745132,0.129600003361701,0.504000008106231,0.772800028324127,1.00800001621246,0.556800007820129,0.527999997138977,0.302400022745132,0.25806450843811,0.322580635547637,0.451612889766693,0.677419304847717,0.483870953321456,0.290322571992874,0.451612889766693,0.322580635547637,0.322580635547637,0.612903237342834,0.51612901687622,0.290322571992874,0.354838699102401,0.612903237342834,104.35714285714286,0.5053714465882091,0.42626727053097263
1701,90.0,111.0,101.0,98.0,103.0,91.0,89.0,80.0,78.0,137.0,115.0,120.0,91.0,96.0,734.0,612.0,385.0,1187.0,686.0,590.0,1383.0,739.0,1678.0,691.0,605.0,289.0,384.0,644.0,501.0,284.0,1089.0,583.0,499.0,1294.0,659.0,1600.0,554.0,490.0,169.0,293.0,0.46560001373291,0.163200005888938,0.182400003075599,0.187200009822845,0.235200017690658,0.412800014019012,0.19200000166893,0.177600011229515,0.168000012636184,0.211200013756752,0.0816000029444694,0.148800000548362,0.172800004482269,0.216000005602836,0.290322571992874,0.25806450843811,0.290322571992874,0.290322571992874,0.483870953321456,0.290322571992874,0.290322571992874,0.25806450843811,0.290322571992874,0.290322571992874,0.225806444883346,0.25806450843811,0.290322571992874,0.290322571992874,100.0,0.21531429407851993,0.29262671938964274
448,92.0,71.0,93.0,90.0,61.0,77.0,82.0,93.0,91.0,64.0,73.0,87.0,73.0,80.0,385.0,293.0,1137.0,760.0,499.0,538.0,353.0,537.0,1122.0,996.0,653.0,251.0,512.0,293.0,222.0,1044.0,670.0,438.0,461.0,271.0,444.0,1031.0,932.0,580.0,164.0,439.0,0.139200001955032,0.129600003361701,0.148800000548362,0.561600029468536,0.144000008702278,0.129600003361701,0.139200001955032,0.115200005471706,0.115200005471706,0.470400035381317,0.115200005471706,0.115200005471706,0.144000008702278,0.134400010108947,0.290322571992874,0.25806450843811,0.322580635547637,0.322580635547637,0.290322571992874,0.25806450843811,0.25806450843811,0.25806450843811,0.193548381328582,0.38709676265716497,0.25806450843811,0.25806450843811,0.25806450843811,0.25806450843811,80.5,0.18582858038800057,0.2764976876122606
2896,79.0,81.0,93.0,65.0,78.0,52.0,108.0,69.0,72.0,81.0,82.0,107.0,22.0,60.0,475.0,305.0,392.0,407.0,630.0,2771.0,602.0,390.0,1659.0,466.0,1212.0,304.0,610.0,396.0,224.0,299.0,342.0,552.0,2719.0,494.0,321.0,1587.0,385.0,1130.0,197.0,588.0,0.172800004482269,0.0912000015377998,0.105600006878376,0.10080000758171,0.129600003361701,0.115200005471706,0.0336000025272369,0.0912000015377998,0.0912000015377998,0.10080000758171,0.148800000548362,0.105600006878376,0.096000000834465,0.172800004482269,0.290322571992874,0.225806444883346,0.225806444883346,0.225806444883346,0.25806450843811,0.225806444883346,0.193548381328582,0.225806444883346,0.193548381328582,0.225806444883346,0.354838699102401,0.225806444883346,0.225806444883346,0.322580635547637,74.92857142857143,0.11108571823154147,0.24423962405749672
2271,63.0,83.0,64.0,86.0,114.0,117.0,123.0,78.0,84.0,76.0,100.0,74.0,55.0,42.0,791.0,1585.0,345.0,1422.0,725.0,1198.0,10105.0,705.0,1609.0,473.0,578.0,1043.0,1012.0,728.0,1502.0,281.0,1336.0,611.0,1081.0,9982.0,627.0,1525.0,397.0,478.0,969.0,957.0,0.312000006437301,0.115200005471706,0.302400022745132,0.096000000834465,0.19200000166893,0.787200033664703,0.777600049972534,0.830400049686431,0.600000023841857,0.278400003910064,0.120000004768371,0.518400013446807,0.196800008416175,0.144000008702278,0.38709676265716497,0.322580635547637,0.645161271095275,0.290322571992874,0.354838699102401,0.548387050628662,0.451612889766693,0.451612889766693,0.354838699102401,0.451612889766693,0.25806450843811,0.25806450843811,0.451612889766693,0.451612889766693,82.78571428571429,0.3764571595404824,0.4055299397025786
2536,70.0,93.0,89.0,67.0,70.0,64.0,79.0,77.0,74.0,64.0,79.0,56.0,64.0,82.0,802.0,317.0,1047.0,357.0,647.0,512.0,424.0,559.0,500.0,516.0,791.0,410.0,465.0,732.0,224.0,958.0,290.0,577.0,448.0,345.0,482.0,426.0,452.0,712.0,354.0,401.0,0.139200001955032,0.115200005471706,0.46560001373291,0.182400003075599,0.35520002245903,0.105600006878376,0.369600027799606,0.124800004065036,0.134400010108947,0.182400003075599,0.124800004065036,0.369600027799606,0.072000004351139,0.201600015163421,0.290322571992874,0.225806444883346,0.290322571992874,0.451612889766693,0.38709676265716497,0.225806444883346,0.322580635547637,0.225806444883346,0.290322571992874,0.354838699102401,0.25806450843811,0.774193525314331,0.290322571992874,0.38709676265716497,73.42857142857143,0.21017143928578877,0.3410138147217883
2030,99.0,108.0,113.0,111.0,127.0,110.0,108.0,124.0,100.0,121.0,88.0,128.0,128.0,102.0,819.0,539.0,541.0,887.0,904.0,486.0,1551.0,762.0,850.0,812.0,655.0,464.0,727.0,720.0,431.0,428.0,776.0,777.0,376.0,1443.0,638.0,750.0,691.0,567.0,336.0,599.0,0.182400003075599,0.110400006175041,0.552000045776367,0.158400014042854,0.393600016832351,0.408000022172927,0.412800014019012,0.561600029468536,0.571200013160705,0.302400022745132,0.566400051116943,0.148800000548362,0.432000011205673,0.657600045204162,0.38709676265716497,0.25806450843811,0.322580635547637,0.290322571992874,0.290322571992874,0.290322571992874,0.25806450843811,0.354838699102401,0.322580635547637,0.483870953321456,0.419354826211929,0.354838699102401,0.225806444883346,0.419354826211929,111.92857142857143,0.3898285925388331,0.33410137253148164
684,85.0,84.0,54.0,55.0,61.0,64.0,69.0,54.0,76.0,56.0,64.0,64.0,56.0,51.0,709.0,336.0,415.0,1052.0,537.0,362.0,600.0,543.0,1333.0,451.0,705.0,307.0,623.0,624.0,252.0,361.0,997.0,476.0,298.0,531.0,489.0,1257.0,395.0,641.0,243.0,567.0,0.0864000022411346,0.196800008416175,0.196800008416175,0.0816000029444694,0.124800004065036,0.096000000834465,0.105600006878376,0.0864000022411346,0.110400006175041,0.163200005888938,0.240000009536743,0.148800000548362,0.172800004482269,0.249600008130073,0.354838699102401,0.354838699102401,0.38709676265716497,0.161290317773818,0.322580635547637,0.25806450843811,0.225806444883346,0.225806444883346,0.290322571992874,0.38709676265716497,0.419354826211929,0.322580635547637,0.354838699102401,0.38709676265716497,63.785714285714285,0.14708571934274225,0.3179723407540997
1651,80.0,92.0,99.0,73.0,88.0,90.0,89.0,80.0,82.0,101.0,112.0,99.0,64.0,63.0,435.0,413.0,364.0,458.0,1170.0,376.0,454.0,431.0,557.0,405.0,660.0,641.0,595.0,355.0,321.0,265.0,385.0,1082.0,286.0,365.0,351.0,475.0,304.0,548.0,542.0,531.0,0.0672000050544738,0.0768000036478042,0.211200013756752,0.10080000758171,0.0912000015377998,0.268800020217895,0.10080000758171,0.0672000050544738,0.0864000022411346,0.240000009536743,0.259200006723403,0.302400022745132,0.0672000050544738,0.153600007295608,0.193548381328582,0.25806450843811,0.25806450843811,0.322580635547637,0.25806450843811,0.25806450843811,0.290322571992874,0.225806444883346,0.25806450843811,0.290322571992874,0.290322571992874,0.25806450843811,0.225806444883346,0.38709676265716497,86.57142857142857,0.14948572271636523,0.26958524542195417
2143,102.0,132.0,121.0,97.0,89.0,84.0,90.0,89.0,90.0,127.0,114.0,120.0,91.0,86.0,467.0,303.0,232.0,491.0,649.0,296.0,486.0,635.0,242.0,835.0,1222.0,281.0,546.0,365.0,171.0,111.0,394.0,560.0,212.0,396.0,546.0,152.0,708.0,1108.0,161.0,455.0,0.144000008702278,0.187200009822845,1.05599999427795,0.84960001707077,0.19200000166893,0.470400035381317,0.211200013756752,0.422400027513504,0.403200030326843,0.263999998569488,0.302400022745132,0.110400006175041,0.124800004065036,0.43680003285408,0.290322571992874,0.419354826211929,0.612903237342834,0.483870953321456,0.354838699102401,0.290322571992874,0.354838699102401,0.290322571992874,0.290322571992874,0.483870953321456,0.580645143985748,0.290322571992874,0.290322571992874,0.451612889766693,102.28571428571429,0.3696000144949975,0.3917050595794402
375,107.0,87.0,106.0,106.0,123.0,95.0,163.0,120.0,95.0,103.0,174.0,101.0,79.0,132.0,425.0,372.0,317.0,540.0,596.0,142.0,560.0,544.0,307.0,204.0,277.0,286.0,621.0,318.0,285.0,211.0,434.0,473.0,47.0,397.0,424.0,212.0,101.0,103.0,185.0,542.0,0.172800004482269,0.475200027227401,0.206400007009506,0.134400010108947,0.148800000548362,0.172800004482269,0.230400010943412,0.624000012874603,0.163200005888938,0.619200050830841,0.441600024700164,0.76800000667572,0.115200005471706,0.816000044345855,0.225806444883346,0.25806450843811,0.290322571992874,0.290322571992874,0.322580635547637,0.322580635547637,0.322580635547637,0.290322571992874,0.322580635547637,0.290322571992874,0.25806450843811,0.38709676265716497,0.322580635547637,0.354838699102401,113.64285714285714,0.3634285868278567,0.30414745637348667
2553,91.0,92.0,91.0,110.0,111.0,85.0,110.0,99.0,84.0,126.0,138.0,91.0,75.0,60.0,790.0,421.0,686.0,1903.0,686.0,421.0,510.0,553.0,1655.0,448.0,1685.0,337.0,592.0,699.0,329.0,595.0,1793.0,575.0,336.0,400.0,454.0,1571.0,322.0,1547.0,246.0,517.0,0.657600045204162,0.62880003452301,0.263999998569488,0.201600015163421,0.806400060653686,0.129600003361701,0.302400022745132,0.134400010108947,0.115200005471706,0.302400022745132,0.302400022745132,0.302400022745132,0.129600003361701,0.302400022745132,0.38709676265716497,0.290322571992874,0.451612889766693,0.322580635547637,0.38709676265716497,0.322580635547637,0.580645143985748,0.290322571992874,0.225806444883346,0.709677398204803,0.51612901687622,0.51612901687622,0.322580635547637,0.548387050628662,97.35714285714286,0.3270857350102486,0.4193548240831915
2830,109.0,111.0,98.0,137.0,98.0,70.0,117.0,99.0,101.0,150.0,134.0,114.0,117.0,118.0,1416.0,282.0,385.0,943.0,731.0,438.0,1192.0,658.0,1068.0,535.0,414.0,301.0,708.0,1307.0,171.0,287.0,806.0,633.0,368.0,1075.0,559.0,967.0,385.0,280.0,187.0,591.0,0.10080000758171,0.139200001955032,0.720000028610229,0.230400010943412,0.667200028896331,0.124800004065036,0.609600007534027,0.115200005471706,0.110400006175041,0.158400014042854,0.744000017642974,0.470400035381317,0.446400016546249,0.302400022745132,0.290322571992874,0.322580635547637,0.451612889766693,0.451612889766693,0.354838699102401,0.290322571992874,0.322580635547637,0.25806450843811,0.25806450843811,0.354838699102401,0.38709676265716497,0.290322571992874,0.322580635547637,0.419354826211929,112.35714285714286,0.3528000148279321,0.3410138147217882
1317,109.0,101.0,120.0,94.0,94.0,90.0,78.0,67.0,72.0,75.0,85.0,83.0,117.0,74.0,533.0,422.0,627.0,734.0,733.0,769.0,950.0,469.0,1505.0,759.0,719.0,404.0,468.0,424.0,321.0,507.0,640.0,639.0,679.0,872.0,402.0,1433.0,684.0,634.0,321.0,351.0,0.163200005888938,0.120000004768371,0.470400035381317,0.508800029754638,0.297600001096725,0.158400014042854,0.46560001373291,0.158400014042854,0.129600003361701,0.182400003075599,0.441600024700164,0.153600007295608,0.537600040435791,0.590400040149688,0.322580635547637,0.225806444883346,0.354838699102401,0.290322571992874,0.25806450843811,0.322580635547637,0.290322571992874,0.322580635547637,0.354838699102401,0.290322571992874,0.419354826211929,0.290322571992874,0.38709676265716497,0.451612889766693,89.92857142857143,0.31268573126622556,0.3271889303411752
